prov_cod,prov,comarca_cod,comarca_cod_full,comarca,municipio_cod,municipio_cod_full,municipio,genero,edad,edad_etiqueta,pob
20,Gipuzkoa,04,2004,Donostialdea,902,20902,Lasarte-Oria,Total,0,0-19,3424
20,Gipuzkoa,04,2004,Donostialdea,902,20902,Lasarte-Oria,Total,20,20-64,11514
20,Gipuzkoa,04,2004,Donostialdea,902,20902,Lasarte-Oria,Total,65,>= 65,4870
20,Gipuzkoa,04,2004,Donostialdea,902,20902,Lasarte-Oria,Total,NA,Total,19808
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Hombres,0,0-19,967
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Hombres,20,20-64,2414
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Hombres,65,>= 65,494
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Hombres,NA,Total,3875
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Mujeres,0,0-19,911
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Mujeres,20,20-64,2335
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Mujeres,65,>= 65,544
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Mujeres,NA,Total,3790
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Total,0,0-19,1878
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Total,20,20-64,4749
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Total,65,>= 65,1038
20,Gipuzkoa,04,2004,Donostialdea,903,20903,Astigarraga,Total,NA,Total,7665
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Hombres,0,0-19,19
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Hombres,20,20-64,47
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Hombres,65,>= 65,18
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Hombres,NA,Total,84
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Mujeres,0,0-19,18
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Mujeres,20,20-64,57
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Mujeres,65,>= 65,22
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Mujeres,NA,Total,97
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Total,0,0-19,37
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Total,20,20-64,104
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Total,65,>= 65,40
20,Gipuzkoa,05,2005,Goierri,012,20012,Arama,Total,NA,Total,181
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Hombres,0,0-19,216
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Hombres,20,20-64,494
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Hombres,65,>= 65,185
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Hombres,NA,Total,895
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Mujeres,0,0-19,194
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Mujeres,20,20-64,432
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Mujeres,65,>= 65,202
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Mujeres,NA,Total,828
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Total,0,0-19,410
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Total,20,20-64,926
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Total,65,>= 65,387
20,Gipuzkoa,05,2005,Goierri,015,20015,Ataun,Total,NA,Total,1723
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Hombres,0,0-19,1507
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Hombres,20,20-64,4088
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Hombres,65,>= 65,1389
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Hombres,NA,Total,6984
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Mujeres,0,0-19,1331
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Mujeres,20,20-64,3860
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Mujeres,65,>= 65,1740
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Mujeres,NA,Total,6931
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Total,0,0-19,2838
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Total,20,20-64,7948
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Total,65,>= 65,3129
20,Gipuzkoa,05,2005,Goierri,019,20019,Beasain,Total,NA,Total,13915
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Hombres,0,0-19,184
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Hombres,20,20-64,471
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Hombres,65,>= 65,164
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Hombres,NA,Total,819
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Mujeres,0,0-19,171
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Mujeres,20,20-64,395
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Mujeres,65,>= 65,175
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Mujeres,NA,Total,741
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Total,0,0-19,355
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Total,20,20-64,866
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Total,65,>= 65,339
20,Gipuzkoa,05,2005,Goierri,025,20025,Zegama,Total,NA,Total,1560
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Hombres,0,0-19,23
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Hombres,20,20-64,75
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Hombres,65,>= 65,37
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Hombres,NA,Total,135
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Mujeres,0,0-19,35
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Mujeres,20,20-64,76
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Mujeres,65,>= 65,44
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Mujeres,NA,Total,155
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Total,0,0-19,58
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Total,20,20-64,151
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Total,65,>= 65,81
20,Gipuzkoa,05,2005,Goierri,026,20026,Zerain,Total,NA,Total,290
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Hombres,0,0-19,65
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Hombres,20,20-64,185
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Hombres,65,>= 65,89
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Hombres,NA,Total,339
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Mujeres,0,0-19,45
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Mujeres,20,20-64,173
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Mujeres,65,>= 65,75
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Mujeres,NA,Total,293
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Total,0,0-19,110
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Total,20,20-64,358
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Total,65,>= 65,164
20,Gipuzkoa,05,2005,Goierri,035,20035,Ezkio-Itsaso,Total,NA,Total,632
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Hombres,0,0-19,9
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Hombres,20,20-64,44
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Hombres,65,>= 65,17
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Hombres,NA,Total,70
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Mujeres,0,0-19,12
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Mujeres,20,20-64,32
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Mujeres,65,>= 65,10
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Mujeres,NA,Total,54
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Total,0,0-19,21
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Total,20,20-64,76
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Total,65,>= 65,27
20,Gipuzkoa,05,2005,Goierri,037,20037,Gaintza,Total,NA,Total,124
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Hombres,0,0-19,46
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Hombres,20,20-64,202
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Hombres,65,>= 65,68
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Hombres,NA,Total,316
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Mujeres,0,0-19,34
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Mujeres,20,20-64,137
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Mujeres,65,>= 65,55
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Mujeres,NA,Total,226
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Total,0,0-19,80
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Total,20,20-64,339
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Total,65,>= 65,123
20,Gipuzkoa,05,2005,Goierri,038,20038,Gabiria,Total,NA,Total,542
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Hombres,0,0-19,262
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Hombres,20,20-64,643
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Hombres,65,>= 65,248
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Hombres,NA,Total,1153
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Mujeres,0,0-19,218
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Mujeres,20,20-64,597
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Mujeres,65,>= 65,311
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Mujeres,NA,Total,1126
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Total,0,0-19,480
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Total,20,20-64,1240
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Total,65,>= 65,559
20,Gipuzkoa,05,2005,Goierri,043,20043,Idiazabal,Total,NA,Total,2279
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Hombres,0,0-19,77
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Hombres,20,20-64,221
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Hombres,65,>= 65,53
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Hombres,NA,Total,351
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Mujeres,0,0-19,90
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Mujeres,20,20-64,193
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Mujeres,65,>= 65,68
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Mujeres,NA,Total,351
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Total,0,0-19,167
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Total,20,20-64,414
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Total,65,>= 65,121
20,Gipuzkoa,05,2005,Goierri,047,20047,Itsasondo,Total,NA,Total,702
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Hombres,0,0-19,619
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Hombres,20,20-64,1783
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Hombres,65,>= 65,514
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Hombres,NA,Total,2916
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Mujeres,0,0-19,648
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Mujeres,20,20-64,1691
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Mujeres,65,>= 65,633
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Mujeres,NA,Total,2972
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Total,0,0-19,1267
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Total,20,20-64,3474
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Total,65,>= 65,1147
20,Gipuzkoa,05,2005,Goierri,049,20049,Lazkao,Total,NA,Total,5888
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Hombres,0,0-19,774
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Hombres,20,20-64,2424
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Hombres,65,>= 65,1031
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Hombres,NA,Total,4229
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Mujeres,0,0-19,720
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Mujeres,20,20-64,2183
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Mujeres,65,>= 65,1245
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Mujeres,NA,Total,4148
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Total,0,0-19,1494
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Total,20,20-64,4607
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Total,65,>= 65,2276
20,Gipuzkoa,05,2005,Goierri,051,20051,Legazpi,Total,NA,Total,8377
20,Gipuzkoa,05,2005,Goierri,057,20057,Mutiloa,Hombres,0,0-19,21
20,Gipuzkoa,05,2005,Goierri,057,20057,Mutiloa,Hombres,20,20-64,87
20,Gipuzkoa,05,2005,Goierri,057,20057,Mutiloa,Hombres,65,>= 65,21
20,Gipuzkoa,05,2005,Goierri,057,20057,Mutiloa,Hombres,NA,Total,129
20,Gipuzkoa,05,2005,Goierri,057,20057,Mutiloa,Mujeres,0,0-19,28
